movieId,primaryTitle,originalTitle,startYear,runtimeMinutes,genres,posterUrl
tt0107227,Al-irhab wal kabab,Al-irhab wal kabab,1992,105,Action_Comedy_Crime,https://image.tmdb.org/t/p/w185/ccqv7TN9Ye2VRe1HR9BqDcTo3KU.jpg
tt0107232,It Was a Wonderful Life,It Was a Wonderful Life,1993,82,Documentary,Unknown
tt0107233,It's All True,It's All True,1993,87,Documentary,https://image.tmdb.org/t/p/w185/qarauvltBL8kbK8EBRBti2XF06X.jpg
tt0107251,Johnnie Waterman,Jancio Wodnik,1993,101,Comedy_Drama,https://image.tmdb.org/t/p/w185/t1MWe15rXdPoyU1ljzd1ne09ZjZ.jpg
tt0107259,Joan the Maid 1: The Battles,Jeanne la Pucelle I - Les batailles,1994,160,Biography_Drama_History,https://image.tmdb.org/t/p/w185/myWdBatvPwW2SdgA2srF5jxHSgW.jpg
tt0107260,Joan the Maid 2: The Prisons,Jeanne la Pucelle II - Les prisons,1994,176,Biography_Drama_History,https://image.tmdb.org/t/p/w185/ik5ZWj3UG8zkUYqHQj1eMD63U1g.jpg
tt0107282,The Joy Luck Club,The Joy Luck Club,1993,139,Drama,https://image.tmdb.org/t/p/w185/7h1zW8SEgSrB98L1ir03PocAuTH.jpg
tt0107290,Jurassic Park,Jurassic Park,1993,127,Action_Adventure_Sci-Fi,https://image.tmdb.org/t/p/w185/9i3plLl89DHMz7mahksDaAo7HIS.jpg
tt0107305,Kanehsatake: 270 Years of Resistance,Kanehsatake: 270 Years of Resistance,1993,119,Documentary,https://image.tmdb.org/t/p/w185/euhqC5Cs4mum2WFymPkgjo9xunS.jpg
tt0107311,Khal Nayak,Khal Nayak,1993,190,Action_Adventure_Crime,https://image.tmdb.org/t/p/w185/f3uvAGmxMdOPmwycHE13kxTqFKc.jpg
tt0107322,King of the Hill,King of the Hill,1993,103,Drama_History,https://image.tmdb.org/t/p/w185/eHTGwaYNnUrCH3qxDP3QKHxQi2o.jpg
tt0107330,Little Sharks,Kleine Haie,1992,87,Comedy_Romance,https://image.tmdb.org/t/p/w185/ziLmexJRVRw0Na4SVSxw9mGa8jo.jpg
tt0107337,Al-kompars,Al-kompars,1993,100,Comedy_Drama_Romance,https://image.tmdb.org/t/p/w185/kcnaCWv821uMvMOuSrSzQ6Rrn58.jpg
tt0107350,Kærlighedens smerte,Kærlighedens smerte,1992,115,Drama,https://image.tmdb.org/t/p/w185/1XBrVzyHRvqwsZj5CGvvevZB6xz.jpg
tt0107358,The Blue Kite,Lan feng zheng,1993,140,Drama,https://image.tmdb.org/t/p/w185/r3VkKXNPOyxyGc6fSENL1ewLT0d.jpg
tt0107376,Latcho Drom,Latcho Drom,1993,103,Documentary_Music,https://image.tmdb.org/t/p/w185/4k4BqsvIXT85YECPdfPmOVyBO4y.jpg
tt0107382,Legend of the Galactic Heroes: Overture to a New War,Ginga eiyû densetsu: Arata naru tatakai no jokyoku,1993,90,Animation_Romance_Sci-Fi,https://image.tmdb.org/t/p/w185/4xhVlyQMA4a4N5SQZmua3KmIBzx.jpg
tt0107461,Cageman,Long min,1992,145,Drama,https://image.tmdb.org/t/p/w185/kQZaaMJOdrXe4MGd9L5BqUURu5j.jpg
tt0107472,"The Wonderful, Horrible Life of Leni Riefenstahl",Die Macht der Bilder: Leni Riefenstahl,1993,183,Biography_Documentary_History,https://image.tmdb.org/t/p/w185/aRmw4NFnLHJSmUKqsMJyr6XXLNI.jpg
tt0107474,Madadayo,Mâdadayo,1993,134,Drama,https://image.tmdb.org/t/p/w185/d8SXEyF8KBtt51zFGEbq3sf4CYB.jpg
tt0107479,La madre muerta,La madre muerta,1993,105,Drama_Thriller,https://image.tmdb.org/t/p/w185/rNMO5zPJe7ghxSd91gbNMg0VlZf.jpg
tt0107507,Manhattan Murder Mystery,Manhattan Murder Mystery,1993,104,Comedy_Mystery,https://image.tmdb.org/t/p/w185/zrzBIlMyAP7Ac9W5qAy5ssAUdK4.jpg
tt0107530,A Matter of Justice,A Matter of Justice,1993,240,Drama_Thriller,https://image.tmdb.org/t/p/w185/sVBIPEtkxs5A2ZOX7TkxoDWoNfD.jpg
tt0107535,Mazeppa,Mazeppa,1993,111,Drama,https://image.tmdb.org/t/p/w185/rXBaOWaD44W5vLzofdvfgamuwhZ.jpg
tt0107547,My Private War,Mein Krieg,1990,90,Documentary_War,https://image.tmdb.org/t/p/w185/7f7Su0RgLp3zGnIy5z5EIB1MwV7.jpg
tt0107554,Menace II Society,Menace II Society,1993,97,Crime_Drama_Thriller,https://image.tmdb.org/t/p/w185/guvPiEOeXwROpfCb2LkHkVEvOck.jpg
tt0107558,Metal and Melancholy,Metaal en melancholie,1994,80,Documentary_Drama,https://image.tmdb.org/t/p/w185/9aXmoAr8jhI7J7n0eTjxQCfzmkz.jpg
tt0107567,Micky Love,Micky Love,1993,50,Comedy,Unknown
tt0107616,Much Ado About Nothing,Much Ado About Nothing,1993,111,Comedy_Drama_Romance,https://image.tmdb.org/t/p/w185/rshTbBXfzmDU3gMLbTmIA80zPco.jpg
tt0107617,The Scent of Green Papaya,Mùi du du xanh,1993,104,Drama_Music_Romance,https://image.tmdb.org/t/p/w185/kDBoo2bPbyYP1Q0wekY16tAmoca.jpg
tt0107623,The Music of Chance,The Music of Chance,1993,98,Drama,https://image.tmdb.org/t/p/w185/sV6CCAbmbkzlqfYMiOL9QLOMK0U.jpg
tt0107625,Mother's Day,Muttertag,1994,95,Comedy,https://image.tmdb.org/t/p/w185/epBa7oc9H9EyimP2GJKzZQRTlQc.jpg
tt0107653,Naked,Naked,1993,132,Comedy_Drama,https://image.tmdb.org/t/p/w185/xOx8xig7zywnLhqEzSdnhzg97va.jpg
tt0107662,The Rice People,Neak sre,1994,125,Drama,https://image.tmdb.org/t/p/w185/sTKldCBKuRdDEvrEdTmXVRkEYw5.jpg
tt0107688,The Nightmare Before Christmas,The Nightmare Before Christmas,1993,76,Animation_Family_Fantasy,https://image.tmdb.org/t/p/w185/7Zi4LjI7KNfVDCq3tsiNhKt5xtS.jpg
tt0107692,Ninja Scroll,Jûbê ninpûchô,1993,94,Action_Adventure_Animation,https://image.tmdb.org/t/p/w185/qzZEnaXwv4wss2QalEo4Uf9BAwh.jpg
tt0107693,Nitrate Kisses,Nitrate Kisses,1992,67,Documentary,https://image.tmdb.org/t/p/w185/uOBjx4K2pT8IvmhpkTVE9WArypE.jpg
tt0107727,L'oeil de Vichy,L'oeil de Vichy,1993,110,Documentary_War,https://image.tmdb.org/t/p/w185/65I2JFYRswmJHMJE7sAbqWpcYDH.jpg
tt0107736,Ohikkoshi,Ohikkoshi,1993,125,Drama,https://image.tmdb.org/t/p/w185/oQV83UGIgv8smXyqtfv1u62uZmx.jpg
tt0107748,One Nation Under God,One Nation Under God,1993,83,Documentary,https://image.tmdb.org/t/p/w185/kNFqxKof1W3Z1ypzCOqqUhwhSP2.jpg
tt0107756,Orlando,Orlando,1992,94,Biography_Drama_Fantasy,https://image.tmdb.org/t/p/w185/nTJNWBDhqucCYA3I0eeSyaZoag8.jpg
tt0107767,The Padma Boatman,Padma Nadir Majhi,1993,126,Drama,https://image.tmdb.org/t/p/w185/jk8d76XfE7b5hcMUqlKkOlM1mVg.jpg
tt0107792,Intimate Bed,Patul conjugal,1993,102,Comedy,Unknown
tt0107794,Paul Calf's Video Diary,Paul Calf's Video Diary,1993,34,Comedy,Unknown
tt0107796,In the Land of the Deaf,Le pays des sourds,1992,99,Documentary,https://image.tmdb.org/t/p/w185/wCRrtKk65aZCw9hK2NkJI4GRHJq.jpg
tt0107808,A Perfect World,A Perfect World,1993,138,Crime_Drama_Thriller,https://image.tmdb.org/t/p/w185/oYxrVbc9jSL71s7R4e0ysVxUccV.jpg
tt0107811,Perry Mason: The Case of the Killer Kiss,Perry Mason: The Case of the Killer Kiss,1993,96,Crime_Drama_Mystery,https://image.tmdb.org/t/p/w185/sEtCaGFN7y2DEClLC1SISzeScgu.jpg
tt0107812,Perry Mason: The Case of the Skin-Deep Scandal,Perry Mason: The Case of the Skin-Deep Scandal,1993,91,Crime_Drama_Mystery,https://image.tmdb.org/t/p/w185/sX6gl3okfKFB2HXIXyR25VB7WAM.jpg
tt0107813,Perry Mason: The Case of the Telltale Talk Show Host,Perry Mason: The Case of the Telltale Talk Show Host,1993,96,Crime_Drama_Mystery,https://image.tmdb.org/t/p/w185/sX6gl3okfKFB2HXIXyR25VB7WAM.jpg
tt0107818,Philadelphia,Philadelphia,1993,125,Drama,https://image.tmdb.org/t/p/w185/tFe5Yoo5zT495okA49bq1vPPkiV.jpg
tt0107822,The Piano,The Piano,1993,121,Drama_Music_Romance,https://image.tmdb.org/t/p/w185/rx8RKXn8OtuS6lqloYsjyrGOUp4.jpg
tt0107903,Suckers,Pölynimurikauppiaat,1993,52,Comedy_Documentary_Drama,https://image.tmdb.org/t/p/w185/ywXS31Un7eIyBBmhf0LpB3PFs8w.jpg
tt0107920,Raining Stones,Raining Stones,1993,90,Comedy_Drama,https://image.tmdb.org/t/p/w185/tkkfaTOTgeQ8iq0yQn4y8MvGkG8.jpg
tt0107929,Die Rebellion,Die Rebellion,1993,90,Drama_War,Unknown
tt0107943,The Remains of the Day,The Remains of the Day,1993,134,Drama_Romance,https://image.tmdb.org/t/p/w185/qtwipjmSypSQuSvz5BNirSxZqbg.jpg
tt0107974,Road Scholar,Road Scholar,1993,82,Documentary,https://image.tmdb.org/t/p/w185/gxNy4PS80XsG3CcJChJTJ5a1oUz.jpg
tt0108001,Rudaali,Rudaali,1993,128,Drama,Unknown
tt0108002,Rudy,Rudy,1993,114,Biography_Drama_Sport,https://image.tmdb.org/t/p/w185/fAbfTCRpjHe2rprXBly55KL1dL9.jpg
tt0108026,The Saint of Fort Washington,The Saint of Fort Washington,1993,103,Drama,https://image.tmdb.org/t/p/w185/e8ie1x22wFEo63LQBbpBDqIH4oY.jpg
tt0108037,The Sandlot,The Sandlot,1993,101,Comedy_Drama_Family,https://image.tmdb.org/t/p/w185/dQkE6saKpkBxKsuGG2bU3CXQwMX.jpg
tt0108052,Schindler's List,Schindler's List,1993,195,Biography_Drama_History,https://image.tmdb.org/t/p/w185/3Ho0pXsnMxpGJWqdOi0KDNdaTkT.jpg
tt0108065,Searching for Bobby Fischer,Searching for Bobby Fischer,1993,109,Biography_Drama_Sport,https://image.tmdb.org/t/p/w185/kfLlvyLE5dSotI1UTvdu9rpu16N.jpg
tt0108069,The Secret Adventures of Tom Thumb,The Secret Adventures of Tom Thumb,1993,60,Adventure_Animation_Sci-Fi,https://image.tmdb.org/t/p/w185/8Hej4Og2LrpOlBq4tOXwiRqB07l.jpg
tt0108071,The Secret Garden,The Secret Garden,1993,101,Drama_Family_Fantasy,https://image.tmdb.org/t/p/w185/2B8yOYHrp0AopX3gk4b7jWH3Q5a.jpg
tt0108074,The Eagle Shooting Heroes,Se diu ying hung: Dung sing sai jau,1993,103,Action_Comedy_Fantasy,https://image.tmdb.org/t/p/w185/x0G11DigqzBm9o5njLhtFhQpFX.jpg
tt0108101,Shadowlands,Shadowlands,1993,131,Biography_Drama_Romance,https://image.tmdb.org/t/p/w185/9UPuAZcXT9Cgvr9i2BwT3Z2CgZ4.jpg
tt0108122,Short Cuts,Short Cuts,1993,188,Comedy_Drama,https://image.tmdb.org/t/p/w185/nAEBc3g9bHAcF9whKFMfIxHxVwn.jpg
tt0108138,Silverlake Life: The View from Here,Silverlake Life: The View from Here,1993,99,Documentary,https://image.tmdb.org/t/p/w185/c8Ffc2YSAJcnEueINmKY6NeZHSm.jpg
tt0108148,Iron Monkey,Siu nin Wong Fei Hung chi: Tit ma lau,1993,90,Action_Crime_Drama,https://image.tmdb.org/t/p/w185/gLELnixQLunQOTm9PCpNRxrhU58.jpg
tt0108159,Skylark,Skylark,1993,95,Drama,https://image.tmdb.org/t/p/w185/jVOPrMs9lK3nYFyL3Tj15vjOyhP.jpg
tt0108167,Smoking/No Smoking,Smoking/No Smoking,1993,298,Comedy_Drama,https://image.tmdb.org/t/p/w185/bOZzgiW7SaSA2ZSyoggj1hi8Xpc.jpg
tt0108176,Remote Control,Sódóma Reykjavík,1992,78,Comedy_Crime,https://image.tmdb.org/t/p/w185/9p6Wnan3kVu4KOGSWtGLsU8yHtZ.jpg
tt0108188,Sonatine,Sonatine,1993,94,Action_Comedy_Crime,https://image.tmdb.org/t/p/w185/wDB0KGTt67Jrp14M95jqOh0E5Y3.jpg
tt0108192,Sopyonje,Seopyeonje,1993,112,Drama_Music,https://image.tmdb.org/t/p/w185/tCejyq7oz1WudC8hJqauHlBCAFN.jpg
tt0108194,Sose halunk meg,Sose halunk meg,1993,95,Comedy_Drama,https://image.tmdb.org/t/p/w185/dHIcN3wahEbKh3UxDontGmOKvT9.jpg
tt0108211,Stalingrad,Stalingrad,1993,134,Drama_War,https://image.tmdb.org/t/p/w185/bIYx88ZLP95FtDUrVd9fEeUyAK9.jpg
tt0108256,The Seventh Horse of the Sun,Suraj Ka Satvan Ghoda,1992,130,Drama_Romance,https://image.tmdb.org/t/p/w185/6p1Y2d20ydB49fiS7CEvJLqIan2.jpg
tt0108257,Sure Fire,Sure Fire,1990,83,Drama,https://image.tmdb.org/t/p/w185/q1y6ziDu3XJb7OWF57pSiLH8jYn.jpg
tt0108281,Tai-Chi Master,Tai gik Cheung Sam Fung,1993,96,Action_Comedy_Drama,https://image.tmdb.org/t/p/w185/jNa7iIiGLaXXkqRyB7Eq3XXldyp.jpg
tt0108289,Flirting Scholar,Tong Pak Foo dim Chau Heung,1993,102,Comedy_Romance,https://image.tmdb.org/t/p/w185/64ERuayNCjv9zP8bIpqMg61D461.jpg
tt0108323,Theremin: An Electronic Odyssey,Theremin: An Electronic Odyssey,1993,83,Biography_Documentary_History,https://image.tmdb.org/t/p/w185/hY4fPLVKqllzb7khyehA4i1M3IY.jpg
tt0108328,Thirty Two Short Films About Glenn Gould,Thirty Two Short Films About Glenn Gould,1993,98,Biography_Drama_Music,https://image.tmdb.org/t/p/w185/pv5lVS7tGkbM2MFufnBqnwVgaix.jpg
tt0108329,Thiruda Thiruda,Thiruda Thiruda,1993,140,Action_Crime_Drama,https://image.tmdb.org/t/p/w185/9qnecMIRerHdKkuFTeCZXNNVU9z.jpg
tt0108330,This Boy's Life,This Boy's Life,1993,115,Biography_Drama,https://image.tmdb.org/t/p/w185/kn0fg6Kx9rZ5fktCBQbnigYEuYf.jpg
tt0108341,Time Indefinite,Time Indefinite,1993,114,Biography,https://image.tmdb.org/t/p/w185/vsvDrLKzKbgm8Ov5jceb0bDl0Of.jpg
tt0108343,Tiny Toons Spring Break,Tiny Toons Spring Break,1994,45,Adventure_Animation_Comedy,https://image.tmdb.org/t/p/w185/gAn2iQ8CtTC9uCdzczfMS2dFBmd.jpg
tt0108347,To Dance with the White Dog,To Dance with the White Dog,1993,100,Drama,https://image.tmdb.org/t/p/w185/zSzM5qpp95wrtCTOrfPUj19a3eA.jpg
tt0108358,Tombstone,Tombstone,1993,130,Action_Biography_Drama,https://image.tmdb.org/t/p/w185/wu1VoC8qPJ89jaZM394xt8G3s1Y.jpg
tt0108394,Three Colors: Blue,Trois couleurs: Bleu,1993,94,Drama_Music_Mystery,https://image.tmdb.org/t/p/w185/ayKRZejiarjY4R3UE1JKlSYcyHk.jpg
tt0108399,True Romance,True Romance,1993,119,Crime_Drama_Romance,https://image.tmdb.org/t/p/w185/wiVWuh2zOoeayn54CEQ0ybwgYZU.jpg
tt0108411,A Twist of the Knife,A Twist of the Knife,1993,0,Crime_Drama_Mystery,https://image.tmdb.org/t/p/w185/tcvtDvOo3YKNtDmLhetadbgAHfJ.jpg
tt0108421,Ty u menya odna,Ty u menya odna,1993,92,Drama,https://image.tmdb.org/t/p/w185/rKRCvz1UoFanaPAdAbVWVQiHpze.jpg
tt0108429,Udzinarta mze,Udzinarta mze,1992,123,Crime_Drama,https://image.tmdb.org/t/p/w185/jqTYejkitkGrFmpA4mV3Wj0dGXG.jpg
tt0108471,Abraham's Valley,Vale Abraão,1993,187,Drama,https://image.tmdb.org/t/p/w185/jXeKLrgYVAYEffQ2Gv4zh3ib0ti.jpg
tt0108489,Videogramme einer Revolution,Videogramme einer Revolution,1992,106,Documentary_History_War,https://image.tmdb.org/t/p/w185/al6w9r8wxHHGn8io6l0Qsoej5mC.jpg
tt0108490,Vidheyan,Vidheyan,1994,112,Drama,https://image.tmdb.org/t/p/w185/Akeqx8s37GR3ZHmc6FfLtLym27K.jpg
tt0108500,The Visitors,Les visiteurs,1993,107,Comedy_Fantasy,https://image.tmdb.org/t/p/w185/A5KVkkylm8dfRgrXWNrOlAKu1Yr.jpg
tt0108504,For a Lost Soldier,Voor een verloren soldaat,1992,92,Drama_Romance_War,https://image.tmdb.org/t/p/w185/g0UwgE5H9ODNlyp2EHWwsjPftWI.jpg
tt0108514,A Walton Thanksgiving Reunion,A Walton Thanksgiving Reunion,1993,120,Drama_Family,https://image.tmdb.org/t/p/w185/uihvmY2KFT4Gl6p7p5ggSGXUXz3.jpg
tt0108515,The War Room,The War Room,1993,96,Documentary_History,https://image.tmdb.org/t/p/w185/4Cs5wG93nCnaHX5mwNE1bw8D2sl.jpg
tt0108550,What's Eating Gilbert Grape,What's Eating Gilbert Grape,1993,118,Drama,https://image.tmdb.org/t/p/w185/8FxWgsfDNosewo7H65oE4QkOb7g.jpg
tt0108551,What's Love Got to Do with It,What's Love Got to Do with It,1993,118,Biography_Drama_Music,https://image.tmdb.org/t/p/w185/9kGJUujKEVmCQ9dw3t2lwGRkE9K.jpg
tt0108574,No More Mr. Nice Guy,Wir können auch anders...,1993,92,Comedy,https://image.tmdb.org/t/p/w185/louxhCiS7IDbi7UjMiZnmEvVaHa.jpg
tt0108602,Wu yan de shan qiu,Wu yan de shan qiu,1992,165,Drama_History,https://image.tmdb.org/t/p/w185/xVvf2THsdZVID9xNfg6ClUtjXtb.jpg
tt0108608,Woman Sesame Oil Maker,Xiang hun nü,1993,105,Drama,https://image.tmdb.org/t/p/w185/gEP7sCeNqtGz6hiKOf7mf0b9TLy.jpg
tt0108611,He Ain't Heavy... He's My Father,Xin nan xiong nan di,1993,97,Comedy_Drama_Fantasy,https://image.tmdb.org/t/p/w185/hoWZK9acqWGR2fudWXCFzkoGyR3.jpg
tt0108677,Sundays on Leave,È pericoloso sporgersi,1993,104,Comedy_Drama,https://image.tmdb.org/t/p/w185/l11C44qchk1ZVlwZxVa0hHU3bby.jpg
tt0108886,The Old Curiosity Shop,The Old Curiosity Shop,1995,120,Drama,Unknown
tt0109000,00 Schneider - Jagd auf Nihil Baxter,00 Schneider - Jagd auf Nihil Baxter,1994,90,Comedy,https://image.tmdb.org/t/p/w185/rPgKMc3GPG52hVJzSzbDBAYJqjz.jpg
tt0109010,1942: A Love Story,1942: A Love Story,1994,157,Action_Drama_History,https://image.tmdb.org/t/p/w185/41d3MaQ3LvyjpTJUKGCfPOjYZ4S.jpg
tt0109020,71 Fragments of a Chronology of Chance,71 Fragmente einer Chronologie des Zufalls,1994,100,Drama,https://image.tmdb.org/t/p/w185/bcITctg9JiW32EnNz9vYmDlvaKx.jpg
tt0109045,"The Adventures of Priscilla, Queen of the Desert","The Adventures of Priscilla, Queen of the Desert",1994,104,Comedy_Music,https://image.tmdb.org/t/p/w185/cxdUVL4P8ARD8B8GHZQE0HIspvB.jpg
tt0109051,Against Her Will: The Carrie Buck Story,Against Her Will: The Carrie Buck Story,1994,120,Drama,https://image.tmdb.org/t/p/w185/3sjXTIZ3MBKIUTAruuB22N4VCFI.jpg
tt0109066,Vive L'Amour,Ai qing wan sui,1994,118,Drama,https://image.tmdb.org/t/p/w185/i60TuLXoZQaU9dJlClWf5kNdoKE.jpg
tt0109071,Accumulator 1,Akumulátor 1,1994,102,Comedy_Fantasy_Romance,https://image.tmdb.org/t/p/w185/aE5BBbf8zVSG6oBEgkTyLnNjYGf.jpg
tt0109117,Andaz Apna Apna,Andaz Apna Apna,1994,160,Action_Comedy_Romance,https://image.tmdb.org/t/p/w185/a0GV2V3yif2DbsMCSBrivvSHUWQ.jpg
tt0109140,Antareen,Antareen,1993,91,Drama,https://image.tmdb.org/t/p/w185/64gxfliNjzSUn7lf6Qdber4zt4R.jpg
tt0109184,Az igazi Mao,Az igazi Mao,1995,55,Comedy_Documentary,Unknown
tt0109206,Bandit Queen,Bandit Queen,1994,119,Biography_Crime_Drama,https://image.tmdb.org/t/p/w185/ky2ebf9eEb3LbkxNlc9oo97kYbY.jpg
tt0109235,"Back to Back, Face to Face","Bei kao bei, lian dui lian",1994,148,Drama,https://image.tmdb.org/t/p/w185/9en9g5dp4PY6TcVqtsiPNCFi7Iy.jpg
tt0109245,The Best of Friends,The Best of Friends,1991,81,Biography,https://image.tmdb.org/t/p/w185/xZHTPtCtGpLP5TWjIACpswci2TR.jpg
tt0109277,Sailor Moon S: The Movie - Hearts in Ice,Gekijô-ban - Bishôjo senshi Sêrâ Mûn S,1994,60,Action_Animation_Comedy,https://image.tmdb.org/t/p/w185/8HLrjXHz5LhmIMiahoC3S55bSim.jpg
tt0109285,Black Is... Black Ain't,Black Is... Black Ain't,1994,87,Documentary,https://image.tmdb.org/t/p/w185/jueUHpAtJ9jU60gGCMfFoVyYB0N.jpg
tt0109340,The Browning Version,The Browning Version,1994,97,Drama,https://image.tmdb.org/t/p/w185/8My9Wnzu1zasVVzGdDj5y2dItuM.jpg
tt0109348,Bullets Over Broadway,Bullets Over Broadway,1994,98,Comedy_Crime,https://image.tmdb.org/t/p/w185/pk1FEwQNn1SswKNhD3jPrnb5OLX.jpg
tt0109350,A Burning Passion: The Margaret Mitchell Story,A Burning Passion: The Margaret Mitchell Story,1994,95,Biography_Drama,https://image.tmdb.org/t/p/w185/iBixmUshuk94ZD2UnzgXtDSAPqC.jpg
tt0109351,The Burning Season: The Chico Mendes Story,The Burning Season,1994,123,Biography_Drama,https://image.tmdb.org/t/p/w185/lO0XAz1ajY2gGPb2SK2eJ7rfkr6.jpg
tt0109365,Cagney & Lacey: The Return,Cagney & Lacey: The Return,1994,95,Crime_Drama,https://image.tmdb.org/t/p/w185/dP3k0bQh7DsQb4s8UwgwbmhjUPr.jpg
tt0109381,Carmen Miranda: Bananas Is My Business,Carmen Miranda: Bananas Is My Business,1995,91,Biography_Documentary_Music,https://image.tmdb.org/t/p/w185/aYYFx5SDQmhTwZnYxSA3r5xlAir.jpg
tt0109382,Dear Diary,Caro diario,1993,100,Biography_Comedy_Drama,https://image.tmdb.org/t/p/w185/fpuOq1YN7LHjctGFniOK8OPnwgs.jpg
tt0109424,Chungking Express,Chung Hing sam lam,1994,102,Comedy_Crime_Drama,https://image.tmdb.org/t/p/w185/ejkczWHjQoNAPUmTU26tU3aRkr8.jpg
tt0109426,Christy,Christy,1994,110,Drama,Unknown
tt0109440,Fear City: A Family-Style Comedy,La cité de la peur,1994,93,Comedy_Horror,https://image.tmdb.org/t/p/w185/jBzDbxsEiCUCiYcpDLpvbQ6kN2U.jpg
tt0109445,Clerks,Clerks,1994,92,Comedy,https://image.tmdb.org/t/p/w185/eIDNdsO3ao2r5rpSZIEp5pW1xOI.jpg
tt0109462,Coming Out Under Fire,Coming Out Under Fire,1994,72,Biography_Documentary_History,https://image.tmdb.org/t/p/w185/r4IzjrLy28Mm9mtbjXoKXg5FLKO.jpg
tt0109506,The Crow,The Crow,1994,102,Action_Drama_Fantasy,https://image.tmdb.org/t/p/w185/wF2Tnf0bdYrzCKVbWh0mFwPJS6k.jpg
tt0109508,Crumb,Crumb,1994,119,Biography_Comedy_Documentary,https://image.tmdb.org/t/p/w185/q3fFSO9jZkbLVjMtw47nAdOftnd.jpg
tt0109529,Dance Me Outside,Dance Me Outside,1994,84,Comedy_Drama,https://image.tmdb.org/t/p/w185/exqsixP7i48pMsV2ejfBaSyWhno.jpg
tt0109555,Darr,Darr,1993,178,Action_Drama_Romance,https://image.tmdb.org/t/p/w185/9vkTd5syYW7EXK1gyGLJYJxJ7u.jpg
tt0109579,Death and the Maiden,Death and the Maiden,1994,103,Drama_Mystery_Thriller,https://image.tmdb.org/t/p/w185/hlUXQ2aEuYDEE0ok7DORE4uffjl.jpg
tt0109580,Death of a Nation: The Timor Conspiracy,Death of a Nation: The Timor Conspiracy,1994,60,Documentary,https://image.tmdb.org/t/p/w185/pU3XOPt0OqWUfJVBTlCXNJ77Zfk.jpg
tt0109592,Cemetery Man,Dellamorte Dellamore,1994,105,Comedy_Horror,https://image.tmdb.org/t/p/w185/3iz1WoyJD4CuvbOSLdU2WkP5o8L.jpg
tt0109608,Después de tantos años,Después de tantos años,1994,87,Documentary,https://image.tmdb.org/t/p/w185/jVvOQIMyT41riV0nNF8unWZ8Zj6.jpg
tt0109625,Díky za kazdé nové ráno,Díky za kazdé nové ráno,1994,100,Comedy,https://image.tmdb.org/t/p/w185/epQ6pc4oqVFWxyg08TkOOokl6y1.jpg
tt0109642,Dolores Claiborne,Dolores Claiborne,1995,132,Crime_Drama_Mystery,https://image.tmdb.org/t/p/w185/gfCh3TEQNEoro8lq21y4zYIic4D.jpg
tt0109685,A Confucian Confusion,Du li shi dai,1994,125,Comedy_Drama_Romance,https://image.tmdb.org/t/p/w185/iR6BQhrYH3xgh02yAY40ieq3lXh.jpg
tt0109686,Dumb and Dumber,Dumb and Dumber,1994,107,Comedy,https://image.tmdb.org/t/p/w185/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg
tt0109688,Ashes of Time,Dung che sai duk,1994,100,Action_Drama,https://image.tmdb.org/t/p/w185/1I5EksYqL87d1dxvpci1YX95CS6.jpg
tt0109691,A Borrowed Life,Duo sang,1994,167,Drama,https://image.tmdb.org/t/p/w185/p1CIvfJ75smZgPHvhZhWZUj8QSQ.jpg
tt0109697,Délits flagrants,Délits flagrants,1994,109,Documentary,https://image.tmdb.org/t/p/w185/6EHDisPSOoigFq1nPDlmtrZ4Qgx.jpg
tt0109702,Cold Water,L'eau froide,1994,95,Drama,https://image.tmdb.org/t/p/w185/7UmbO8A7EVWmv1kpssBzzz9iPrY.jpg
tt0109707,Ed Wood,Ed Wood,1994,127,Biography_Comedy_Drama,https://image.tmdb.org/t/p/w185/lgSnLaDu48WskDAobYH1vntKETk.jpg
tt0109729,The Endless Summer 2,The Endless Summer 2,1994,109,Adventure_Documentary_Sport,https://image.tmdb.org/t/p/w185/89y5faI7wXFghUcsMtwfcVS6JBZ.jpg
tt0109731,Torment,L'enfer,1994,102,Crime_Drama_Thriller,https://image.tmdb.org/t/p/w185/qEIDx5WE0552pmcByGY0qOGh3KQ.jpg
tt0109738,Ermo,Ermo,1994,98,Comedy_Drama,https://image.tmdb.org/t/p/w185/gZiV5YjMxupBNzw8ohN1uSZKDHE.jpg
tt0109747,La estrategia del caracol,La estrategia del caracol,1993,116,Comedy_Drama,https://image.tmdb.org/t/p/w185/7Slakz6z2I3VJ684FuDP1ZLOQbi.jpg
tt0109781,Faust,Faust,1994,97,Animation_Comedy_Drama,https://image.tmdb.org/t/p/w185/A5SqoalLi3Agu5qdZykJhpGePkH.jpg
tt0109791,Felidae,Felidae,1994,82,Action_Animation_Drama,https://image.tmdb.org/t/p/w185/bI9fGbmtQhtHRTNaZXnFjDzoxtI.jpg
tt0109830,Forrest Gump,Forrest Gump,1994,142,Drama_Romance,https://image.tmdb.org/t/p/w185/zxzYh2YtgypKrijVE0OuIyEgwdT.jpg
tt0109831,Four Weddings and a Funeral,Four Weddings and a Funeral,1994,117,Comedy_Drama_Romance,https://image.tmdb.org/t/p/w185/qa72G2VS0bpxms6yo0tI9vsHm2e.jpg
tt0109839,Freedom on My Mind,Freedom on My Mind,1994,105,Documentary,https://image.tmdb.org/t/p/w185/csF5pkzuVMqMzrWmkc5IovIaxWW.jpg
